1568,1381
569,1568
496,1568
181,681
632,1765
912,1765
1159,648
366,648
1690,1159
1186,963
871,131
1833,1119
527,1119
1957,1833
165,1541
598,275
353,468
201,468
1621,1585
662,1363
1172,1363
138,1776
1646,1366
900,1646
1650,1028
876,1028
147,1028
350,1650
1862,1206
1718,1403
1651,1836
1294,735
1351,735
1630,569
1802,569
1974,1630
628,1352
218,1524
1506,117
1058,1506
5,1258
238,1914
100,1633
1307,841
1146,841
1610,841
1269,1307
917,1307
407,141
62,141
1554,1058
1049,441
1596,441
1721,1049
1236,1049
1814,350
1803,1455
659,414
170,414
1494,1253
1156,1253
1778,1494
1442,890
1872,890
139,952
164,694
1769,1938
1691,1974
1485,451
522,451
347,1485
1340,1242
634,1340
1543,693
1766,693
844,1543
1151,1057
1176,1151
169,1151
355,1021
488,527
951,1436
369,787
12,1432
1511,876
757,9
1665,9
1192,373
1536,373
521,373
201,1192
164,1192
36,1821
1460,1821
1290,1219
1993,1219
904,768
577,768
326,768
986,904
314,904
1883,295
1175,1883
1629,1883
1240,416
1589,1664
1688,636
861,1982
1951,1169
682,796
1856,1955
1189,183
1102,732
302,1102
1164,577
1557,1164
1804,366
738,1804
912,1566
861,833
921,833
653,1927
256,430
1088,6
1877,6
1148,301
1767,355
1659,1767
1695,578
221,578
688,1761
1004,219
205,219
1830,1374
1447,1374
1610,114
1709,1873
779,376
1203,779
654,1274
1285,1274
1336,1237
967,201
836,545
322,813
871,265
1280,1213
1291,1213
854,1213
1211,1026
1579,1026
440,1044
1782,1044
868,1853
1099,1087
1861,1087
1815,1782
147,1462
1769,1815
630,8
746,8
36,1777
1640,1777
1838,147
1224,1148
1983,1148
756,845
96,1156
1399,1277
269,721
785,353
982,326
1433,1226
600,1226
647,1226
404,71
725,1619
1540,723
1085,723
1116,798
221,1778
1448,638
52,638
208,496
78,1600
1306,342
1928,1306
1932,1186
429,791
1652,791
1523,1983
623,64
294,64
1081,623
1685,812
1511,812
335,1282
1703,1282
1041,956
1659,1037
1098,1037
1654,1037
193,1659
1019,209
685,1019
1357,1758
955,913
0,913
1209,955
1289,986
1531,986
372,1993
1370,2
538,116
491,116
772,628
1789,628
1803,1024
0,1024
344,1052
67,1906
181,1906
1978,1085
52,1085
1048,1978
1933,158
1496,158
967,1933
1828,725
1308,1172
1131,144
1971,1831
99,1831
727,1856
307,1407
1869,173
1808,314
1457,314
540,838
1370,1651
1081,897
1115,1081
411,251
203,251
711,1200
1738,45
1706,97
1690,1116
1224,1624
1293,89
1486,1355
531,1105
217,1766
1175,129
805,1509
622,1509
1048,663
1640,1984
632,973
1665,973
888,1266
204,405
250,688
1372,888
654,888
186,1389
918,491
1271,1000
863,871
306,1748
1704,134
1985,69
1248,69
1489,1579
1932,734
805,677
757,544
1500,544
934,1691
592,1511
1103,1211
1690,1755
1404,1755
1450,1099
1808,67
1415,1380
445,1380
1098,1525
1245,1737
1285,653
1404,218
138,168
933,885
50,885
1722,933
1507,540
1994,1371
105,1371
417,1371
269,1994
1236,312
1589,312
445,402
591,1508
1942,1589
600,1382
538,666
608,138
151,608
1709,1146
1819,1489
1826,1098
126,185
1869,1505
306,1826
1809,1291
1209,538
488,319
936,55
1460,55
1726,936
1468,1828
1797,907
1648,52
1726,526
934,526
1114,1726
1602,386
458,386
1861,1602
1711,204
1523,1711
109,1816
592,795
1507,1004
1809,1507
404,1872
1536,1872
1827,1404
1744,868
1467,290
917,306
1874,863
809,1854
669,807
1652,562
1862,647
458,679
1640,1601
1971,645
369,1209
7,1756
1972,1091
1370,1972
1942,531
50,1942
746,7
1517,521
1688,1357
809,77
250,1468
1445,461
460,440
96,440
151,1724
1710,665
1304,250
743,1294
727,62
1573,921
1289,921
528,109
211,1523
1866,170
899,170
1985,192
369,1426
419,600
820,1814
221,1603
1921,1111
211,318
692,208
1358,1271
1665,1654
1986,1971
899,1573
211,1531
1391,335
1789,39
523,39
53,522
1289,1830
967,404
417,940
1874,940
193,678
1358,844
