2000
909 46
338 311
1088 832
756 832
1766 832
1971 1088
1486 1289
1119 963
1760 963
1549 625
1157 625
794 625
661 1549
1708 716
1557 998
1629 498
1475 498
1482 498
885 1629
1463 1923
1453 940
447 940
839 1708
1713 669
1950 1818
769 1818
1406 1950
1280 1119
1704 91
447 91
1849 517
1586 517
602 1849
621 810
1523 618
1795 1523
1519 1006
1895 1006
1322 514
1544 514
475 1322
1588 1949
393 1454
209 1462
1659 1462
700 95
1274 95
1553 700
1720 1040
1978 237
696 917
909 917
629 300
1383 1101
1653 1101
629 1383
1567 1947
875 1947
704 569
648 704
1299 704
1873 1603
1154 45
1562 45
1151 1085
205 1085
715 1085
1790 756
1029 640
124 1029
547 648
1837 1134
1686 251
1573 525
1155 1573
858 1573
560 395
661 395
1858 560
1312 656
563 1167
1443 198
1885 29
1132 880
1298 880
1725 1132
856 1475
301 20
385 501
1828 729
1656 729
1240 128
1630 1240
1903 443
1499 1988
73 113
1130 993
554 1130
1666 1130
1544 472
554 26
126 1285
1273 27
1025 381
1185 381
1482 1760
453 70
357 70
840 453
1953 1809
1813 1809
1186 1809
1348 1953
310 1953
1875 1516
1987 847
1042 847
1982 847
1221 1508
1325 1903
276 1903
458 891
951 151
1458 1754
1795 1890
1276 1890
1488 1261
1391 1488
391 1948
205 1328
1782 1384
72 1384
1649 130
563 130
834 1649
380 257
1320 186
141 1320
858 1782
1746 272
612 272
1925 272
1162 1746
1749 492
1939 282
562 282
388 1939
938 1870
1397 1870
1401 866
510 866
401 866
1333 1309
852 1309
134 1309
344 1333
871 1499
1087 1499
1143 40
16 55
1577 55
1351 109
659 109
487 1461
266 637
1535 637
1127 1077
1350 1276
1089 1817
1553 1817
441 1463
934 6
544 6
1225 934
733 865
1804 556
1872 556
233 1663
791 1663
840 153
1502 153
1304 840
424 204
1107 204
1482 1107
1168 1348
1385 1
390 1385
398 1324
1024 96
773 666
1466 666
54 814
591 160
1567 160
389 591
1806 591
1154 896
387 1127
1104 837
1894 837
1795 1104
605 767
1990 352
1624 596
359 1278
1872 1278
1914 868
1731 1186
610 938
1404 1994
61 1994
1332 169
947 169
387 169
1028 928
678 1982
733 1236
1562 249
380 420
491 986
982 862
763 306
416 1758
698 1535
1742 749
1999 1779
1002 1779
1577 1999
356 910
1198 1938
1273 1298
834 1298
562 1089
695 1089
276 1484
1765 464
992 464
1895 1765
1267 447
1962 86
1485 1962
1990 244
794 1444
653 67
1430 1302
612 340
1713 1350
544 1489
750 1057
1965 297
1442 807
330 807
1636 1204
763 1204
879 1204
567 1636
398 1442
357 1737
571 1220
1986 1220
1942 563
1354 1325
232 1586
1455 1630
390 1673
441 1386
1087 672
1377 672
1056 335
1666 1056
1588 892
402 206
1097 1693
947 205
893 791
1412 359
1755 1689
1518 808
389 808
715 808
1153 1070
132 69
1878 69
417 698
1081 562
1486 1455
684 1486
72 224
1942 1553
1860 482
1230 1316
857 442
1942 1595
310 1595
1515 1631
1335 1631
1478 1158
1147 168
1491 168
1824 1147
570 385
68 1135
727 715
696 727
1699 727
25 338
1069 1727
510 190
1612 190
68 190
1704 54
349 1160
1430 1160
1466 992
1941 303
1977 303
134 303
1371 1941
25 683
655 946
301 610
112 1594
1965 2
136 2
1813 491
310 1430
1153 1067
1327 684
1896 1145
399 1896
1326 1975
1371 1975
875 688
1759 688
1312 875
127 299
1327 416
1131 1327
1638 1951
1707 1354
671 127
458 671
1837 1699
487 234
778 234
589 1816
1022 1816
532 1965
532 612
905 373
1131 546
1755 124
136 1016
1925 1397
1978 1097
1042 1502
1542 1225
23 1925
141 1824
780 1157
771 393
1587 905
567 1624
1914 1971
1081 1725
655 735
1041 126
746 1041
1542 1813
1826 1584
120 1418
702 1326
1162 1859
1604 402
1653 1491
1086 400
1748 702
1878 417
388 1869
943 141
1618 1024
1820 550
1759 550
1346 34
605 1230
1111 399
695 567
750 1769
1315 1895
839 1632
1485 532
1371 1478
403 690
1837 1022
1034 1445
1806 120
1748 1315
1806 458
